Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:35B0D3BnZfxl0mA3KkstVK,"關鍵詞","""和自己對話"" 實驗專輯","JJ Lin",2015-12-18,210266,31,false,,2025-02-04T03:36:32Z,"mandopop,c-pop,taiwanese pop","WM Taiwan",0.464,0.452,0,-8.628,1,0.031,0.824,0,0.135,0.327,135.885,4
spotify:track:21jGcNKet2qwijlDFuPiPb,"Circles","Hollywood's Bleeding","Post Malone",2019-09-06,215280,85,false,,2025-01-30T06:28:38Z,"","Republic Records",0.695,0.763,0,-3.497,1,0.0396,0.189,0.00242,0.0863,0.551,120.042,4
spotify:track:20hanbPSysxKAOIgOyUsjR,"Come True","Come True","khai dreams;Forest",2018-09-20,203520,47,false,,2025-01-30T06:28:12Z,"","Khai Dreams",0.871,0.676,1,-5.572,0,0.15,0.506,0.00000289,0.0544,0.768,125.074,4
spotify:track:2OqnARPTauGuGFQN1CnEro,"Fantasy","Summer Is Like a Dream","khai dreams",2017-08-26,170666,49,false,,2025-01-30T06:28:07Z,"","Khai Dreams",0.35,0.429,7,-13.14,1,0.131,0.712,0,0.307,0.207,169.901,4
spotify:track:34RmzDXMv0ELSQTK4pNvX3,"Sunkissed","Now and Then","khai dreams",2019-10-11,126464,58,false,,2025-01-30T06:28:01Z,"","Khai Dreams",0.766,0.354,6,-9.486,1,0.0543,0.595,0,0.381,0.792,153.902,4
spotify:track:5qHirGR7M9tdm6C17DlzSY,"REEL IT IN","ONEPOINTFIVE","Aminé",2018-08-15,121346,64,true,,2025-01-30T06:26:55Z,"","Republic Records",0.754,0.342,10,-8.677,0,0.0991,0.073,0,0.193,0.423,128.981,4
spotify:track:161DnLWsx1i3u1JT05lzqU,"Talking to the Moon","Doo-Wops & Hooligans","Bruno Mars",2010-05-11,217866,84,false,,2025-01-30T06:26:03Z,"","Atlantic Records",0.498,0.59,1,-4.721,0,0.032,0.511,0,0.107,0.0784,145.867,4
spotify:track:5BbuXpHkJbNqiZ0bOyKWcv,"I Want To Run","You're Going To Make It","Mates of State",2015-06-16,159146,0,false,,2025-01-30T06:25:49Z,"","Barsuk Records",0.606,0.834,1,-4.261,1,0.0355,0.162,0.00000216,0.229,0.658,127.964,4
spotify:track:7ciLq0Cip0yxiz6KANrOUq,"Toothbrush","DNCE","DNCE",2016-11-18,231813,68,false,,2025-01-30T06:25:09Z,"","Joseph Jonas/Republic Records",0.556,0.785,7,-5.842,1,0.133,0.122,0,0.468,0.825,104.978,4
spotify:track:6iYxkBHyMpsgVxUgfy5fSx,"ALL MY LOVE","Moon Music","Coldplay",2024-10-04,222647,68,false,,2025-01-25T00:27:23Z,"","Parlophone UK",0.521,0.279,9,-10.279,1,0.0263,0.592,0.0000719,0.109,0.234,137.848,4
spotify:track:7hR22TOX3RorxJPcsz5Wbo,"Love Somebody","Love Somebody","Morgan Wallen",2024-10-18,204828,72,false,,2025-01-22T07:28:24Z,"country","Big Loud Records / Mercury Records / Republic Records",0.619,0.843,5,-5.348,0,0.0284,0.00948,0.000118,0.164,0.746,122.064,4
spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,"Feel This Moment (feat. Christina Aguilera)","Global Warming: Meltdown (Deluxe Version)","Pitbull;Christina Aguilera",2012,229500,81,false,,2025-01-21T08:22:26Z,"","Mr.305/Polo Grounds Music/RCA Records",0.673,0.758,7,-3.632,1,0.158,0.039,0,0.341,0.542,135.956,4
spotify:track:7LcfRTgAVTs5pQGEQgUEzN,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance","Hands All Over","Maroon 5;Christina Aguilera",2010,201160,75,false,,2025-01-21T08:21:40Z,"pop","Interscope Records*",0.722,0.758,11,-4.477,0,0.0471,0.0111,0,0.308,0.62,128.047,4
spotify:track:1ZeVIrCWzEmsJexkrgvjFv,"小幸運","小幸運","Hebe Tien",2015-07-10,265521,60,false,,2025-01-21T06:35:59Z,"mandopop,c-pop,taiwanese pop","HIM International Music Inc.",0.519,0.412,0,-8.584,1,0.0365,0.75,0,0.101,0.506,157.916,4
spotify:track:3H3qBumaYj67PT3aMEBvAP,"As You Are","Beauty Behind The Madness","The Weeknd",2015-08-28,340493,67,true,,2025-01-21T06:31:27Z,"","The Weeknd/Lyric",0.377,0.329,0,-9.67,0,0.0569,0.131,0.00654,0.279,0.0528,173.663,4
spotify:track:3U4isOIWM3VvDubwSI3y7a,"All of Me","Love In The Future (Expanded Edition)","John Legend",2013-08-30,269556,85,false,,2025-01-21T05:14:43Z,"soft pop,neo soul","G.O.O.D. Music/Columbia",0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,4
spotify:track:3be9ACTxtcL6Zm4vJRUiPG,"blue","blue","yung kai",2024-08-02,214357,82,false,,2025-01-21T03:12:59Z,"","BMG Rights Management (US) LLC",0.746,0.317,4,-11.982,1,0.0342,0.933,0.0186,0.121,0.585,97.49,3
spotify:track:1RMJOxR6GRPsBHL8qeC2ux,"Best Part (feat. H.E.R.)","Freudian","Daniel Caesar;H.E.R.",2017-08-25,209831,9,false,,2025-01-21T02:57:54Z,"r&b","Golden Child Recordings",0.524,0.364,7,-10.209,1,0.0367,0.808,0,0.1,0.436,75.24,4
spotify:track:3GZD6HmiNUhxXYf8Gch723,"Lost","channel ORANGE","Frank Ocean",2012-07-10,234093,84,true,,2025-01-21T02:57:07Z,"","Red Zone Entertainment / IDJ",0.913,0.603,8,-4.892,1,0.226,0.0272,0.000503,0.167,0.497,123.061,4
spotify:track:2hnMS47jN0etwvFPzYk11f,"Santeria","Sublime","Sublime",1996-07-30,182746,81,false,,2025-01-21T01:24:27Z,"reggae rock,ska punk,ska","Gasoline Alley",0.682,0.765,1,-5.021,0,0.0395,0.0268,0.0000342,0.188,0.567,90.807,4
spotify:track:46fURCnWErjFdNM2yBJ2c8,"永不失聯的愛","如果雨之後","Eric Chou",2017-12-15,258954,63,false,,2025-01-20T06:54:15Z,"mandopop,c-pop,taiwanese pop,chinese r&b","Sony Music Entertainment",0.289,0.43,10,-6.818,1,0.0332,0.624,0,0.101,0.531,169.511,4
spotify:track:3aawXLnJpcDVXCl1UUksAW,"淘汰","認了吧","Eason Chan",2007-04-24,285000,56,false,,2025-01-20T06:40:27Z,"cantopop,mandopop,c-pop,taiwanese pop","Cinepoly Records Co. Ltd.",0.512,0.551,9,-5.483,1,0.0295,0.192,0,0.302,0.206,117.978,4
spotify:track:5pIcwtJYNJx93l420oR2Vm,"晴天","葉惠美","Jay Chou",2003-07-29,269746,66,false,,2025-01-20T06:28:34Z,"mandopop,c-pop,taiwanese pop,gufeng,cantopop,chinese r&b","Universal Music Taiwan (JVR)",0.544,0.564,7,-7.275,1,0.0242,0.225,0.000833,0.101,0.412,137.136,4
spotify:track:5dn6QANKbf76pANGjMBida,"Blueberry Eyes (feat. SUGA of BTS)","Blueberry Eyes (feat. SUGA of BTS)","MAX;SUGA",2020-09-15,172244,56,false,,2025-01-19T17:52:08Z,"k-pop","Colour Vision Records/Sony Music Entertainment",0.746,0.611,0,-7.034,0,0.101,0.454,0.000922,0.133,0.411,149.967,4
spotify:track:63rXwo2Psi90zWPAoEpyeB,"History","Head In The Clouds","88rising;Rich Brian",2018-07-20,207307,54,true,,2025-01-19T17:47:51Z,"indonesian hip hop","88rising Music",0.718,0.589,1,-8.163,1,0.144,0.611,0.000257,0.0982,0.417,75.027,4
spotify:track:2nzED6Q3yWuvSQnxw6QTlU,"If I Could Ride a Bike","If I Could Ride a Bike","Park Bird;Chevy",2019-07-28,203589,52,false,,2025-01-19T17:46:21Z,"","Sneaker Kids",0.453,0.14,1,-10.434,1,0.0592,0.848,0,0.0903,0.392,75.211,3
spotify:track:4okhEaWbejkcrNRplEQvQ1,"stranger","stranger","Highvyn",2023-04-14,191995,47,false,,2025-01-19T17:25:54Z,"","Highvyn",0.905,0.546,5,-7.75,0,0.0572,0.104,0.00303,0.0737,0.866,125.014,4
spotify:track:3AnCQUv83JUHosFh9OVmLp,"Love Quizzes","Love Quizzes","rhyu",2022-11-11,212142,43,false,,2025-01-19T17:22:30Z,"","Panik Records",0.44,0.252,4,-9.991,1,0.0407,0.911,0.0000293,0.39,0.239,82.065,4
spotify:track:5Y0i08n5NoEA7WnKdxjv4G,"COuGhDrOPs (,,Ծ‸Ծ,,)","hella (˃̣̣̥╭╮˂̣̣̥) ✧ ♡ ‧º·˚","1999 WRITE THE FUTURE;Cuco;Warren Hue",2024-02-09,206667,47,true,,2025-01-19T17:13:02Z,"bedroom pop","88rising Music",0.679,0.612,10,-6.653,1,0.0317,0.0918,0.00306,0.249,0.375,116.985,4
spotify:track:5T9ZeccGPOOX7J4YGGwqE3,"总会有人 (男版)","总会有人 (男版)","承桓",2023-10-10,199801,1,false,,2025-01-16T18:36:44Z,"mandopop,c-pop,chinese r&b,taiwanese pop","武汉一寸光年文化传播有限公司",0.704,0.488,7,-7.834,1,0.0464,0.492,0,0.181,0.376,115.067,4
spotify:track:08lvLdFzi5oNDhWVn58RWO,"還在流浪","最偉大的作品","Jay Chou",2022-07-15,265813,48,false,,2025-01-16T18:34:27Z,"mandopop,c-pop,taiwanese pop,gufeng,cantopop,chinese r&b","Universal Music Taiwan (JVR)",0.626,0.559,1,-7.401,1,0.0335,0.106,0.000451,0.11,0.118,166.001,3
spotify:track:1dh3c1MESr5ibnZcMWbUK1,"最偉大的作品","最偉大的作品","Jay Chou",2022-07-15,244046,50,false,,2025-01-16T18:34:25Z,"mandopop,c-pop,taiwanese pop,gufeng,cantopop,chinese r&b","Universal Music Taiwan (JVR)",0.618,0.58,7,-7.295,0,0.0578,0.499,0.00867,0.105,0.242,159.929,4
spotify:track:0QZ5ixTvCuUbqfRN7x5jK4,"聖誕星","聖誕星","Jay Chou;Gary Yang",2023-12-21,182727,46,false,,2025-01-16T18:34:23Z,"mandopop,c-pop,taiwanese pop,gufeng,cantopop,chinese r&b","Universal Music Taiwan (JVR)",0.842,0.61,11,-9.334,0,0.0396,0.415,0.0296,0.31,0.717,131.989,4
spotify:track:5pLarojy3gy2T4hPnm8lQh,"彩虹","我很忙","Jay Chou",2007-11-02,263786,56,false,,2025-01-16T18:34:21Z,"mandopop,c-pop,taiwanese pop,gufeng,cantopop,chinese r&b","Universal Music Taiwan (JVR)",0.642,0.275,0,-10.312,1,0.039,0.785,0,0.124,0.306,73.997,4
spotify:track:1QtbOpdb7xBC0EpXA5EqkN,"退後","依然范特西","Jay Chou",2006-09-05,261466,59,false,,2025-01-16T18:34:19Z,"mandopop,c-pop,taiwanese pop,gufeng,cantopop,chinese r&b","Universal Music Taiwan (JVR)",0.662,0.57,0,-5.652,1,0.025,0.419,0,0.106,0.175,131.975,4
spotify:track:5miH0BWhRVTvHAwmnoeyXH,"不該","周杰倫的床邊故事","Jay Chou;A-Mei Chang",2016-06-24,290133,61,false,,2025-01-16T18:34:18Z,"mandopop,c-pop,taiwanese pop,gufeng,cantopop,chinese r&b","Universal Music Taiwan (JVR)",0.4,0.622,6,-6.598,0,0.0309,0.194,0,0.118,0.189,149.851,4
spotify:track:1H1Su2z86EDS2KQ1nhMmWA,"給我一首歌的時間","魔杰座","Jay Chou",2008-10-15,253560,57,false,,2025-01-16T18:34:15Z,"mandopop,c-pop,taiwanese pop,gufeng,cantopop,chinese r&b","Universal Music Taiwan (JVR)",0.753,0.641,1,-5.338,1,0.0289,0.299,0,0.135,0.537,118,4
spotify:track:4J1vA4sgG6FJ1j21UugbtH,"最長的電影","我很忙","Jay Chou",2007-11-02,235840,60,false,,2025-01-16T18:34:13Z,"mandopop,c-pop,taiwanese pop,gufeng,cantopop,chinese r&b","Universal Music Taiwan (JVR)",0.538,0.353,6,-9.474,0,0.0305,0.165,0,0.115,0.169,120.763,4
spotify:track:2zB7NKVnzRh7xSUSPLErFr,"明明就","十二新作","Jay Chou",2012-12-28,260385,59,false,,2025-01-16T18:34:08Z,"mandopop,c-pop,taiwanese pop,gufeng,cantopop,chinese r&b","Universal Music Taiwan (JVR)",0.543,0.444,9,-8.925,1,0.0259,0.156,0,0.0941,0.18,112.946,4
spotify:track:77jIEebt4z9WzaI6LsntDG,"不能說的秘密","不能說的秘密電影原聲帶","Jay Chou",2007-08-13,296533,59,false,,2025-01-16T18:34:07Z,"mandopop,c-pop,taiwanese pop,gufeng,cantopop,chinese r&b","Universal Music Taiwan (JVR)",0.553,0.603,7,-8.328,1,0.0243,0.253,0,0.147,0.173,143.966,4
spotify:track:5W3jFFv3nhHTXAswzjKfPw,"有点甜","万有引力","Silence Wang;BY2",2012-06-01,235200,65,false,,2025-01-16T18:34:06Z,"c-pop,mandopop,gufeng,chinese r&b,taiwanese pop","大象音乐",0.696,0.587,4,-6.801,1,0.0353,0.678,0,0.102,0.422,104.984,4
spotify:track:37p4DPyJObyhQKEnrpsZ5d,"全世界陪我失眠","克制凶猛","Silence Wang",2018-09-14,238105,44,false,,2025-01-16T18:34:04Z,"c-pop,mandopop,gufeng,chinese r&b","大象音乐",0.496,0.394,4,-9.883,1,0.0459,0.727,0,0.118,0.261,132.335,4
spotify:track:4JBZuPALOvU2PC8E7t02vY,"如果爱忘了 - Live","如果爱忘了 (Live)","Silence Wang;單依純",2024-02-27,245394,3,false,,2025-01-16T18:31:33Z,"c-pop,mandopop,gufeng,chinese r&b","SEC",0.27,0.464,1,-7.66,1,0.0351,0.76,0,0.113,0.146,137.148,4
spotify:track:6WoQzK5Exbfcmow1AoNRkl,"可惜沒如果","新地球","JJ Lin",2014-12-27,298293,2,false,,2025-01-16T18:28:46Z,"mandopop,c-pop,taiwanese pop","WM Taiwan",0.486,0.424,0,-5.755,1,0.0262,0.617,0,0.116,0.286,79.989,4
spotify:track:69pyHCoBn4Ki0BzDJ2xPGI,"稻香","魔杰座","Jay Chou",2008-10-15,223453,59,false,,2025-01-16T18:27:58Z,"mandopop,c-pop,taiwanese pop,gufeng,cantopop,chinese r&b","Universal Music Taiwan (JVR)",0.671,0.627,9,-5.045,1,0.0593,0.301,0.00000118,0.0843,0.206,163.983,4
spotify:track:5KUNwkaNf8l5A9sXZhiCgI,"Rapp Snitch Knishes","MM..FOOD","MF DOOM;Mr. Fantastik",2004-11-16,172893,73,true,,2025-01-16T07:24:21Z,"experimental hip hop,east coast hip hop,jazz rap,alternative hip hop","Rhymesayers",0.728,0.832,7,-6.827,1,0.267,0.327,0,0.504,0.825,95.051,4
spotify:track:5sA3i6SGkILMiZW6Fhx4wv,"the way things go","the way things go","beabadoobee",2023-07-18,187800,75,false,,2025-01-15T06:04:18Z,"bedroom pop","Dirty Hit",0.528,0.513,9,-8.266,1,0.0306,0.848,0.0127,0.326,0.463,131.952,4
spotify:track:6UVRuALsY1Q9THdXLouEUe,"Washing Machine","Washing Machine","VANISHING GIRL;Rosemary Fairweather",2020-07-09,210535,51,false,,2025-01-15T05:59:33Z,"","VANISHING GIRL & ROSEMARY FAIRWEATHER",0.857,0.656,7,-5.801,1,0.0464,0.0296,0.00000267,0.0321,0.875,110.014,4
spotify:track:41P6Tnd8KIHqON0QIydx6a,"the perfect pair","Beatopia","beabadoobee",2022-07-15,177533,82,false,,2025-01-15T05:56:24Z,"bedroom pop","Dirty Hit",0.634,0.663,11,-6.818,1,0.0331,0.433,0.124,0.102,0.6,146.053,4
spotify:track:0HTIrbUwwFn984RzVZm5Fk,"Yale","Teen X","Ken Carson",2020-08-14,106536,41,true,,2025-01-14T06:41:10Z,"rage rap","Ken Car$on",0.728,0.442,1,-10.095,1,0.0565,0.000487,0.00000821,0.149,0.441,142.025,4
spotify:track:3AJwUDP919kvQ9QcozQPxg,"Yellow","Parachutes","Coldplay",2000-07-10,266773,91,false,,2025-01-14T04:40:17Z,"","Parlophone UK",0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4
spotify:track:1rKdNSA119ByMxI9chV5J6,"too far close","It'll Be Fine","Chase Shakur",2022-06-24,180266,36,true,,2025-01-13T20:38:11Z,"dark r&b","Forever N September",0.795,0.334,4,-10.074,0,0.0479,0.559,0.0148,0.112,0.403,129.99,4
spotify:track:7oFExq51ABHGtOyccnn6rP,"Half of Me","Half of Me","shae",2023-11-03,183428,0,false,,2025-01-13T08:45:51Z,"","BAD KIDS",0.778,0.435,0,-6.857,1,0.0396,0.756,0.000118,0.106,0.663,104.895,4
spotify:track:5FXDvdRm7BSkPERrUAMZEh,"Anybody","Anybody","shae;WIMY",2023-08-18,197595,58,false,,2025-01-13T08:45:44Z,"","BAD KIDS",0.804,0.293,8,-10.086,0,0.0375,0.351,0.0000445,0.103,0.686,93.995,4
spotify:track:21O0XXPEWPtePt5RMY93Ob,"All Caps","Madvillainy","Madvillain;Madlib;MF DOOM",2004-03-24,130479,69,true,,2025-01-09T02:50:49Z,"experimental hip hop,alternative hip hop,jazz rap,plunderphonics,east coast hip hop","Stones Throw Records",0.358,0.889,1,-8.045,1,0.335,0.266,0.0000146,0.172,0.666,85.61,4
spotify:track:1Jo0Zg7XlrA6z0mFTZVdkn,"Don't Stop The Music","Good Girl Gone Bad","Rihanna",2007-01-01,267080,77,false,,2025-01-08T05:12:19Z,"","Def Jam Recordings",0.834,0.669,6,-5.582,0,0.0637,0.0341,0.0000718,0.0535,0.547,122.669,4
spotify:track:0NdTUS4UiNYCNn5FgVqKQY,"Snap Out Of It","AM","Arctic Monkeys",2013-09-09,193030,79,false,,2025-01-08T05:03:42Z,"indie,garage rock","Domino Recording Co",0.728,0.638,5,-6.455,0,0.0336,0.249,0,0.116,0.872,130.014,4
spotify:track:3U3hFkMr0Q90pD24EkE3Pr,"BMF","SOS Deluxe: LANA","SZA",2024-12-20,180746,76,true,,2025-01-06T04:56:36Z,"r&b","Top Dawg Entertainment/RCA Records",0.792,0.55,10,-8.528,0,0.0307,0.506,0.0166,0.087,0.972,128.023,4
spotify:track:2fxoRz7eUFbo5RoHSvXqQh,"better for you","better for you","siopaolo",2023-03-03,289531,58,true,,2025-01-04T08:41:46Z,"","siopaolo",0.543,0.302,5,-12.482,1,0.192,0.596,0,0.491,0.233,119.952,3
spotify:track:4qCGMn3A5NNy8sLzHDyCC3,"Lose My Mind (feat. Mr Gabriel)","The Cure To Loneliness","Jai Wolf",2019-04-05,258545,46,false,,2025-01-01T07:53:50Z,"","Mom+Pop",0.607,0.775,3,-6.038,1,0.0399,0.00843,0.492,0.305,0.506,140.019,4
spotify:track:5bgwqaRSS3M8WHWruHgSL5,"8TEEN","American Teen","Khalid",2017-04-27,228593,71,false,,2024-12-30T02:22:02Z,"","Right Hand Music Group, LLC/RCA Records",0.83,0.585,1,-5.802,1,0.0366,0.225,0.00209,0.0576,0.642,105.03,4
spotify:track:3hd6zLhnTlbJ8PupYt3cAI,"No Child Left Behind","Donda","Kanye West",2021-08-29,178061,62,false,,2024-12-27T03:24:34Z,"rap","Rock The World/IDJ/Kanye LP7",0.161,0.327,1,-8.059,0,0.0341,0.00632,0.792,0.138,0.0815,135.382,3
spotify:track:7uzmGiiJyRfuViKKK3lVmR,"Mine","COSMIC","Bazzi",2018-04-12,131064,72,true,,2024-12-20T01:15:13Z,"","iamcosmic",0.71,0.789,4,-3.874,1,0.0722,0.0161,0.00000277,0.451,0.717,142.929,4
spotify:track:0IUgswE9wJaY4QIQZEDTKe,"CIVIL WAR - Bonus","SHAKE THE SNOW GLOBE","Russ",2020-01-31,144506,54,true,,2024-12-20T01:15:09Z,"","Columbia",0.923,0.597,7,-6.827,1,0.262,0.102,0,0.109,0.496,101.044,4
spotify:track:1LmN9SSHISbtp9LoaR5ZVJ,"Payphone","Overexposed","Maroon 5;Wiz Khalifa",2021-06-20,231386,68,true,,2024-12-20T01:13:34Z,"pop,rap","Interscope Records*",0.739,0.756,4,-4.828,1,0.0393,0.0136,0,0.37,0.522,110.028,4
spotify:track:0DiWol3AO6WpXZgp0goxAV,"One More Time","Discovery","Daft Punk",2001-03-12,320357,81,false,,2024-12-20T01:12:31Z,"french house,electronic,electro","Daft Life Ltd./ADA France",0.613,0.697,2,-8.618,1,0.133,0.0194,0,0.332,0.476,122.746,4
spotify:track:6KhT7CK6FL0BnI3nVPqv4F,"Over 85","Over 85","Hojean",2020-03-04,204014,0,true,,2024-12-20T01:11:40Z,"","Hojean",0.644,0.522,0,-8.197,0,0.0273,0.0824,0,0.122,0.477,99.999,4
spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,"Sweater Weather","I Love You.","The Neighbourhood",2013-04-22,240400,91,false,,2024-12-20T01:11:23Z,"","Columbia",0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4
spotify:track:6s8nHXTJVqFjXE4yVZPDHR,"Troublemaker (feat. Flo Rida)","Right Place Right Time (Expanded Edition)","Olly Murs;Flo Rida",2012-11-26,185586,74,false,,2024-12-20T01:11:09Z,"","Epic",0.762,0.863,0,-3.689,0,0.0561,0.015,0,0.125,0.965,106.012,4
spotify:track:4YeKAwFn69ehnciOfi7Sbf,"Beggin'","Conquest","Madcon",2009-01-01,218706,59,false,,2024-12-20T01:10:13Z,"norwegian hip hop","Cosmos",0.715,0.796,4,-4.889,0,0.0534,0.0284,0,0.0658,0.431,129.04,4
spotify:track:7kQkmyoHCEqwe7QwDbkSXM,"Let's Fall in Love for the Night","Let’s Fall In Love For The Night","FINNEAS",2018-10-19,190348,2,true,,2024-12-20T01:10:02Z,"","OYOY",0.737,0.408,5,-7.941,1,0.104,0.802,0,0.171,0.374,127.921,4
spotify:track:58ge6dfP91o9oXMzq3XkIS,"505","Favourite Worst Nightmare (Standard Version)","Arctic Monkeys",2007-04-24,253586,83,false,,2024-12-20T01:09:43Z,"indie,garage rock","Domino/Warner Records",0.52,0.852,0,-5.866,1,0.0543,0.00237,0.0000579,0.0733,0.234,140.267,4
spotify:track:6bxUnsSGZCmoHHU5auwtps,"Beware","Hall Of Fame (Deluxe)","Big Sean;Lil Wayne;Jhené Aiko",2013-01-01,235186,69,true,,2024-12-20T01:09:22Z,"rap,hip hop,r&b","Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ",0.701,0.554,1,-5.909,1,0.187,0.217,0.00000145,0.419,0.0634,97.129,4
spotify:track:5YLHLxoZsodDWjqSgjhBf3,"Myself","COSMIC","Bazzi",2018-04-12,167552,65,false,,2024-12-20T01:08:52Z,"","iamcosmic",0.745,0.561,9,-5.513,0,0.072,0.465,0.00000112,0.0338,0.902,195.918,4
spotify:track:4TnjEaWOeW0eKTKIEvJyCa,"Falling","Falling","Trevor Daniel",2018-10-05,159381,3,false,,2024-12-20T01:08:45Z,"","Alamo Records",0.785,0.431,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.085,4
spotify:track:2c7z5oRcPBbqRaBY2mLWcf,"NEW DROP","HARDSTONE PSYCHO","Don Toliver",2024-06-14,217333,81,true,,2024-12-17T03:41:46Z,"","Cactus Jack / Atlantic",0.757,0.628,4,-6.715,0,0.101,0.189,0.0209,0.221,0.321,119.98,4
spotify:track:4oHQ8n9OKQ3599e8noCrDX,"I Think They Call This Love","I Think They Call This Love","Elliot James Reay",2024-07-17,193573,74,false,,2024-12-09T09:18:17Z,"","Elliot James Reay LTD. under exclusive license to Interscope/EMI Records",0.682,0.564,0,-4.666,0,0.0278,0.666,0,0.259,0.485,105.222,3
spotify:track:71XJNtOdwmL1UWOQQvsKoH,"Always","NEVER ENOUGH (Bonus Version)","Daniel Caesar",2023-04-10,225312,59,true,,2024-12-08T23:34:10Z,"","Republic Records",0.578,0.436,2,-8.202,1,0.0461,0.666,0.0000019,0.106,0.199,135.86,4
spotify:track:790xAaylcgzyKm40GM95Gl,"missin something","orange blood","Zach Templar",2023-02-02,145833,69,true,,2024-12-08T23:27:40Z,"","violet",0.626,0.535,9,-4.901,0,0.0289,0.71,0.00000176,0.109,0.358,143.851,3
spotify:track:1HF4nVwcWoLIIE6vyyuwcP,"honeymoon - Spotify Singles","Spotify Singles","brb.",2024-08-30,173949,34,false,,2024-12-08T23:10:27Z,"","holdonbrb",0.568,0.466,9,-11.293,0,0.0373,0.56,0,0.104,0.55,137.861,4
spotify:track:7oS8JFciEqvhMsA6pl1gBl,"Senopati in the Rain","Jordan","Jordan Susanto",2024-08-13,260790,45,false,,2024-12-08T23:09:58Z,"indonesian r&b","Jordan Susanto",0.729,0.441,7,-7.362,1,0.0631,0.695,0,0.318,0.623,65.494,4
spotify:track:1Hn7Z7MZF2tOWKwddQlUbi,"I Think I'm In Love","I Think I'm In Love","Wynn;yedira",2024-08-08,201244,40,false,,2024-12-08T23:09:40Z,"","Wynn",0.7,0.558,5,-4.707,1,0.0278,0.527,0,0.202,0.502,100.002,4
spotify:track:0Ie5uiv54KgCr7P4sYDTHl,"Baby It's Cold Outside (with Michael Bublé)","Holiday Wishes","Idina Menzel;Michael Bublé",2014-10-10,166146,67,false,,2024-12-07T01:52:52Z,"musicals,christmas","Warner Records",0.553,0.476,0,-8.869,1,0.0649,0.647,0,0.281,0.558,113.401,3
spotify:track:7vgTNTaEz3CsBZ1N4YQalM,"Ghost Town","ye","Kanye West;PARTYNEXTDOOR",2018-06-01,271386,79,true,,2024-12-06T05:50:53Z,"rap,dark r&b,r&b,trap soul","Getting Out Our Dreams, Inc./Def Jam Recordings",0.573,0.545,7,-4.247,0,0.0288,0.0969,0,0.329,0.297,83.378,4
spotify:track:6ZDAwdhazkWaqEDk0bj1OU,"Slipping Through My Fingers","Slipping Through My Fingers","Declan McKenna",2023-12-15,263500,52,false,,2024-12-06T05:48:05Z,"","Tomplicated Records",0.519,0.118,7,-17.093,1,0.0435,0.895,0.00106,0.127,0.216,120.843,4
spotify:track:7oOOI85fVQvVnK5ynNMdW7,"Rock with You - Single Version","Off the Wall","Michael Jackson",1979-08-10,219926,82,false,,2024-12-03T06:48:51Z,"","Epic",0.808,0.535,1,-12.521,1,0.0353,0.179,0.0000991,0.158,0.848,114.031,4
spotify:track:5cF0dROlMOK5uNZtivgu50,"Attention","Voicenotes","Charlie Puth",2018-05-11,208786,87,false,,2024-12-03T04:58:26Z,"soft pop","Artist Partner",0.775,0.613,3,-4.586,0,0.0542,0.109,0.0000233,0.134,0.797,100.066,4
spotify:track:6wmAHw1szh5RCKSRjiXhPe,"How Long","Voicenotes","Charlie Puth",2018-05-11,200853,78,false,,2024-12-03T04:58:19Z,"soft pop","Artist Partner",0.845,0.561,1,-5.253,0,0.0778,0.211,0.00000349,0.0383,0.811,109.974,4
spotify:track:6Qvwt9H76n1FfWyw5aT6JJ,"apart of me","apart of me","Takayoshi",2023-01-06,76285,0,false,,2024-12-03T01:02:20Z,"","Takayoshi",0.669,0.762,5,-12.308,0,0.0364,0.0663,0.842,0.151,0.876,139.974,4
spotify:track:1oHNvJVbFkexQc0BpQp7Y4,"Starships","Pink Friday ... Roman Reloaded","Nicki Minaj",2011-01-01,210626,74,true,,2024-12-01T23:35:33Z,"","Nicki Minaj/Cash Money",0.747,0.716,11,-2.457,0,0.0751,0.135,0,0.251,0.751,125.006,4
spotify:track:4rHZZAmHpZrA3iH5zx8frV,"Mirrors","The 20/20 Experience (Deluxe Version)","Justin Timberlake",2013-03-15,485598,83,false,,2024-12-01T23:26:47Z,"","RCA Records Label",0.574,0.512,5,-6.664,0,0.0503,0.234,0,0.0946,0.512,76.899,4
